model	metric	value
EASER_neighborhood=2234_l2_norm=1237$9879234196092	ACLT	0.4562821454812638
EASER_neighborhood=2234_l2_norm=1237$9879234196092	APLT	0.009125642909625276
EASER_neighborhood=2234_l2_norm=1237$9879234196092	ARP	62.97196179279941
EASER_neighborhood=2234_l2_norm=1237$9879234196092	PopREO	0.945747067081928
EASER_neighborhood=2234_l2_norm=1237$9879234196092	PopRSP	0.9918646779609582
EASER_neighborhood=2234_l2_norm=1237$9879234196092	ItemCoverage	1013.0
EASER_neighborhood=2234_l2_norm=1237$9879234196092	UserCoverage	1361.0
EASER_neighborhood=2234_l2_norm=1237$9879234196092	Gini	0.05227623981076035
EASER_neighborhood=2234_l2_norm=1237$9879234196092	SEntropy	7.203204849801133
EASER_neighborhood=2234_l2_norm=1237$9879234196092	EFD	0.05945658437711146
EASER_neighborhood=2234_l2_norm=1237$9879234196092	EPC	0.0068941515709256005
EASER_neighborhood=2234_l2_norm=1091$3721047037218	nDCG	0.05244441871214269
EASER_neighborhood=2234_l2_norm=1091$3721047037218	Recall	0.15389419544452607
EASER_neighborhood=2234_l2_norm=1091$3721047037218	Precision	0.007053637031594417
EASER_neighborhood=2234_l2_norm=1091$3721047037218	nDCGRendle2020	0.05244441871214269
EASER_neighborhood=2234_l2_norm=1091$3721047037218	HR	0.3041880969875092
EASER_neighborhood=2234_l2_norm=1091$3721047037218	F1	0.01340812771564463
EASER_neighborhood=2234_l2_norm=1091$3721047037218	MAP	0.007457481875680799
EASER_neighborhood=2234_l2_norm=1091$3721047037218	MAR	0.08137766348273329
EASER_neighborhood=2234_l2_norm=1091$3721047037218	MRR	0.032651229256578145
EASER_neighborhood=2234_l2_norm=1091$3721047037218	ACLT	0.4628949301983835
EASER_neighborhood=2234_l2_norm=1091$3721047037218	APLT	0.00925789860396767
EASER_neighborhood=2234_l2_norm=1091$3721047037218	ARP	62.717222630418796
EASER_neighborhood=2234_l2_norm=1091$3721047037218	PopREO	0.9459702691844114
EASER_neighborhood=2234_l2_norm=1091$3721047037218	PopRSP	0.9917461641308837
EASER_neighborhood=2234_l2_norm=1091$3721047037218	ItemCoverage	1020.0
EASER_neighborhood=2234_l2_norm=1091$3721047037218	UserCoverage	1361.0
